x1,x2,y
6.450230786462697,7.307604983850762,1
9.744651747797548,3.638429328267815,1
3.6189012294846243,8.207393797023213,1
5.625633142562818,0.49516600391435683,1
0.06920411061738796,6.837192160400631,0
7.564975672206589,8.407206811599705,1
3.420934324201972,7.322573319712745,1
4.152099964054551,1.0639593475567677,1
8.842796674619626,0.04944024791379675,1
5.715109347934692,3.0725661613221735,0
4.378869489552233,3.292243778331848,0
9.029950991298875,3.303808989643363,1
5.468068380080746,1.7508796495347534,1
9.549077712057402,9.08535198072615,1
8.207420046567904,7.815120298606519,1
6.109126182748401,0.058604579909286025,1
1.611257764520595,9.396375406798752,1
2.798635665382271,2.4540984676619146,0
1.322218960912671,3.1123667457748483,0
8.736245602585017,0.3867298577764533,1
9.2058088822855,3.560209140673564,1
9.96725233331454,7.9501639932475445,1
5.860558421218579,0.9351036601177976,1
2.5313583214261537,5.013497487735348,0
9.079573573889352,0.17687219801338472,1
8.16541013935661,7.369088161571556,1
1.1863536071415237,6.842424342003815,0
1.6212686067137072,7.961781782629736,0
7.989705666989861,9.543382332416643,1
9.16206040212376,0.6982782856213421,1
1.6121948973563938,1.4468715018220657,1
9.884152664479545,3.8530237974333503,1
2.009569887438998,5.53254765398889,0
5.242393833725697,9.195034551104563,1
1.2819933956685747,5.207724987692098,0
1.0466740657050766,8.195370460932097,0
8.027657195193898,2.1947829186940027,1
6.835119557329378,6.778301261366616,1
9.469675505119971,9.876980732101273,1
1.9158399101333734,3.9983056579215615,0
0.3041431878244294,1.9111780546168278,1
9.859548181723314,0.6232825579657131,1
4.208637669056326,4.040047530583295,0
5.020606132831496,9.60436665912914,1
5.017531796533948,8.600423323431398,1
2.280892667329255,8.638676121292125,1
5.83168731203491,1.5601469154127534,1
4.25055245864209,7.609607307135537,1
6.022899075095828,0.2963787794331463,1
9.106773805749855,9.000497656946644,1
2.7272714854390525,7.8516176187099,1
0.28288936770757056,7.355774556864439,0
9.775987443151923,4.498225380009765,1
0.8417686315478501,0.14784829809332378,1
9.019615146823618,5.884519547027185,1
6.68530376560493,4.2298768100285,1
3.8083728220618642,1.698995491138876,1
5.8213681642034345,7.777032734628932,1
1.7362346697320608,6.84455477926075,0
8.449329290053116,3.4382961900276756,1
3.2076251583926494,7.225199462841467,1
0.9598223265551376,6.482500031281538,0
8.675935363686877,9.024447985352014,1
7.3570219081016495,2.04849914057759,0
4.152979247125481,3.3144766210031884,0
3.643043864534529,9.630242866269533,1
5.304585101384518,4.4312132510103,0
4.141721818585849,2.2684998633387132,0
9.83950372501661,8.600860869405132,1
1.210396576318844,2.0196059910624986,0
1.4034759387472873,5.934454725555933,0
4.977318835343118,1.3602799816318767,1
5.166976264354367,8.056506340341901,1
7.070273531295191,6.055512341457302,1
4.362091255857559,3.846830935512857,0
9.87663601688272,2.932112692547469,1
9.415136349315645,0.9446072916159853,1
4.61057673451338,1.9538173313128726,1
2.738537251318683,0.36350606506760585,1
5.2938903694780945,0.038268770220364345,1
1.4479103992050857,2.5620446734269864,0
5.492649962198306,3.4925227467635125,0
2.516492280205811,1.736046827454062,1
1.8330024612690388,8.876554869110091,1
0.45607964347893715,6.652645349750684,0
3.232923075685543,3.1207521320746965,0
5.909120354496231,1.88467046114824,1
3.274188832556945,1.1981674074665538,1
6.27262074639873,1.4370787174741761,1
9.36399800784892,4.790550896434631,1
6.726153040039988,1.7143679187557481,1
7.267560558209549,2.616396423748184,0
4.169918352925731,4.918762954234502,0
7.138902520877587,3.940674940166322,1
7.255954106587293,1.5402761802310105,1
8.870084736087938,7.865774354105318,1
0.2695355991948001,6.277344858700552,0
4.005555786292695,3.1251188761529134,0
7.941275554532252,1.7764489494577151,1
1.8438232318979275,1.2918574843991937,1
4.154684509674521,8.871663834839165,1
4.292743582436365,6.701078700262201,1
7.345470130789079,5.898351983782241,1
6.446672420516634,9.670065476260042,1
3.823526703225374,6.318650019507094,1
7.766979140374732,1.4668451028424345,1
2.069432111802061,7.206639834617203,0
6.227661391187728,3.5879355773937727,0
1.2953730860558132,6.829663107423192,0
8.771130181822574,7.276328186010476,1
6.21539155099761,7.9475475046157475,1
6.383355446525831,2.898637512786432,0
7.9266674220166955,5.836542764642047,1
1.4302713336246275,6.144579817430951,0
2.790788758789773,1.314903854520002,1
2.509073191975025,9.014956099444076,1
4.305588687211509,2.4771439203741528,0
4.206367953336202,5.206844433080225,0
9.309210415142278,0.35982977145376904,1
2.162918828960442,7.546416979132001,0
9.164733671121413,2.8003383327481925,1
4.033566203512584,3.2214677382326897,0
9.776845649385598,0.3819711102108059,1
9.43370934613659,9.81462986546916,1
6.299674396320412,5.708796920235846,1
3.36524650309322,0.24562300520407532,1
5.970583543348818,2.480918007377424,0
2.7554062783296915,3.950438237911845,0
5.901027908279622,6.7503425894985,1
2.925905006468673,9.434768833937401,1
7.439716468865659,8.07249783142403,1
4.68597138132449,3.7924163614120876,0
0.1638841959522619,2.3747769241248573,0
7.07869081605501,8.40356092302839,1
3.7809157461832688,7.377950995453641,1
7.169777825687768,9.633881630207082,1
2.978677853516544,3.9832052338343416,0
8.019199746365247,0.9015020861310674,1
3.977841203763833,4.368550291007733,0
8.168287493711405,4.234825883082209,1
8.6349299024247,5.009114404229865,1
5.276441950604298,3.071953133219817,0
3.3547187752198804,2.24974253331054,0
8.061468937950979,5.616327286646213,1
5.8273183125986305,8.154750641256637,1
6.8446553149367615,7.332415310630948,1
0.9241399951474016,2.806158853184,0
1.5179799181453746,0.6800223171616337,1
4.4647759763483785,9.643249286023858,1
6.4067204319410855,9.02480260411942,1
2.449381840196738,3.9292854051427204,0
7.0838016333039775,5.141651583708788,1
6.637774559081379,0.4820510997380434,1
0.16131599185802536,3.049381527088509,0
2.397542205856984,6.999960505778926,0
0.9747154810657732,5.748684043245965,0
6.649914142766362,2.194015209335596,0
6.191492991071871,1.8241567172229733,1
9.167833820213026,5.437807211672468,1
2.0196434886058015,2.216590464441266,0
6.300380866775433,4.735567277068002,1
8.059413972347278,9.210041118013553,1
2.1783800701456624,0.6528383232507784,1
0.09398950523283989,5.92149228341806,0
3.7643504313124723,6.724488175088942,1
6.647566895946983,2.6219143649476626,0
6.663712639850341,7.949130213006407,1
1.117219331442434,7.451169502020562,0
9.129789072282756,3.0100149681204136,1
0.9570690998830489,7.861922116942378,0
4.241556442240489,5.518753035886892,0
5.288287201679457,0.8107527263918823,1
8.263134812642566,1.0624928379887932,1
3.6536008277706,2.90415303550411,0
4.315676404704728,7.576939432584229,1
4.719623532052106,5.077122078553762,0
5.914781790024675,2.89836438728837,0
6.611092691132057,4.924874784591822,1
5.86020898907951,1.4124551733193402,1
0.9378370749678833,6.964644023392809,0
5.576471474977972,3.5540470467316965,0
6.636653151654297,5.80172716678301,1
6.345065697822888,4.239910440610518,1
6.568323558830667,0.9630562012877841,1
6.364785552675788,5.31354212116527,1
5.30431597641198,7.800672243528748,1
1.1443042727378117,3.5174462405181153,0
2.8277707656248063,5.844844778277674,0
8.94403429509056,3.701479799983426,1
3.651368934439093,9.332100843669842,1
2.251794963815801,0.1768320535673118,1
1.4427758754909914,9.996041765633304,1
1.9021550887671446,1.6518514903866177,1
7.909131507352495,2.1285258687364914,1
1.19738260473918,0.7777055017070911,1
5.517137612029376,2.362481693044156,0
8.641386909940366,7.964123555010172,1
0.6546926904150652,0.4040758334865846,1
4.649740017469318,6.133777009386229,1
0.7048717928408899,5.2094427891239,0
2.7295499641567766,4.799033986494051,0
2.3555072351324546,6.161543960751179,0
8.727947055237129,9.212734442079247,1
0.4714544430113843,9.06099535789721,0
5.41124740741634,0.4552432233205439,1
4.1919914254005075,5.197877958983201,0
2.8846285314900824,1.4217953812569983,1
2.360378022427997,9.234258953324764,1
5.371425337824865,1.7870753026385633,1
3.842610982599808,9.18358175084795,1
6.289528269648029,3.6016287375577494,0
9.229769872163274,2.886409250619698,1
1.398433665371276,3.7026907510696914,0
3.191247444484935,5.9971315162965695,0
3.0736838377743405,3.2484333913950514,0
5.597190742868059,7.506549283900652,1
2.2123615794275873,8.460060471244278,1
3.6716031963253073,1.3370723173760968,1
5.06866491149793,8.985975219640348,1
5.370048877416028,7.126416515467719,1
5.876157547508328,2.6042730885465195,0
7.787501889118174,1.3813916271014148,1
6.456614441489997,2.939880406888482,0
3.232381172319949,5.600820755888671,0
0.6234521724816189,6.501335745466912,0
7.2724002262931275,9.809168757031795,1
2.367225041665073,9.149594339638803,1
9.088420059334089,7.778348456343936,1
8.716618481225304,6.438969567008695,1
5.820136564000825,8.55724819633226,1
0.11956513208894015,7.274963844887403,0
7.088387237691757,0.9362409563455998,1
2.1681877267329663,8.631939518767386,1
8.484876852066975,9.748045485719324,1
8.506288190864163,9.788858455511138,1
0.6038864334624161,5.267525254298996,0
8.040998657237557,5.188128137324325,1
3.021656116313366,6.197850517846254,0
8.447902194880001,3.4958003839853404,1
1.5452978393748018,4.4142873026458425,0
0.5525434350873137,3.650375406825219,0
6.09668785277293,8.257937338038907,1
7.4802228379765,9.87941625235447,1
1.7961037045118067,9.72212462891277,1
6.927509602659691,1.5117925038177604,1
4.459967194379596,9.12245428164751,1
3.6688256679854323,9.464570593636328,1
3.4880952924380217,6.459320596196491,0
0.306517959649254,3.4067187678535396,0
3.947359334245805,0.5260837588699374,1
8.432875952544796,4.154446201819643,1
5.616505342727707,5.954723501424187,1
9.653011783224397,6.785685557439217,1
5.544978534531868,5.372097756345509,1
0.15833090557999308,2.8230470530064133,0
6.9943212998249376,1.552564303226005,1
3.0532752470551783,9.929667213019318,1
9.259500138038275,4.668186978584977,1
1.5681377864383184,7.223960978463843,0
5.722630990326051,6.786241742065078,1
9.272021676212411,0.28152612426554646,1
2.2985825884274202,3.8625824333858905,0
0.3930950430633551,7.166385242913278,0
8.31049777528709,2.989360483660043,1
7.938371161510781,4.894925904190673,1
1.7609276153199538,5.98949531669834,0
7.7807442100617585,5.277578975980601,1
2.8448312415485946,3.1714527153730687,0
7.583674271521468,5.238026373302018,1
1.3662519989676836,5.524564501701244,0
1.6356487684992438,9.161291490957638,1
8.199787045040669,6.74592328633561,1
1.5235435737357272,9.814478318447987,1
6.38196346324245,7.495344457759094,1
7.2414838980812135,5.925372870860751,1
4.819400724814925,9.058370257317346,1
7.699320808784332,8.145743014306765,1
3.9563371535843226,3.569822002282158,0
9.698394990383528,0.920289252166413,1
0.9682560666222262,4.1529546719323935,0
7.7029271139026365,4.3686645599826175,1
2.503206981313589,4.722663369240594,0
3.2778844804960983,4.009729819316339,0
0.9519649896677296,0.49148879715858573,1
2.8045961469634095,0.20752512229204378,1
2.320980426862409,7.7441597415649,1
4.509320326726646,8.610246894971805,1
8.329616582251818,4.581564521093846,1
4.828048144688032,7.210184647314315,1
7.989785029960036,7.442773413514065,1
3.8251279461829455,4.338527435012049,0
4.799488246930599,1.6736785488897221,1
4.795666110626331,8.625890579827042,1
7.403122103502849,7.760305022731569,1
9.240247054588599,0.7809127238595193,1
8.340495455171343,2.1236856016106365,1
7.383317266681876,1.0312294990911741,1
0.22058765331201102,2.7626976707469653,0
3.848713130459289,5.124041298756531,0
7.929742199264959,0.8891822501658408,1
2.120121077401774,2.494242565741823,0
4.467444828978222,2.2754865354296916,0
5.450231195251259,5.441253911633205,1
4.5254308678385815,3.061515661333706,0
6.237371603452625,5.415866037568575,1
4.294578257562415,7.681095318607808,1
5.608259196887634,0.8256149462730111,1
7.272429184502313,8.545400288127961,1
1.3668066825063607,2.4320631791272573,0
9.760358204909494,4.136253464416715,1
7.7484091788169875,2.197806367970754,0
6.612775365196474,2.6815146587021186,0
5.380819434181102,6.994929518962446,1
0.0970214023626692,1.0974125805598822,1
4.155506512763542,4.799806526809398,0
3.021732560273316,8.924679298104222,1
3.5806787498527335,1.8467271086421955,1
0.9311796402952099,8.018626958422267,0
5.627105594754455,5.209645073177932,1
1.7159826207733198,7.53460206970569,0
0.0469215175024873,3.860932662273542,0
4.160842792480054,3.9129028847927416,0
1.9714789592096449,1.6189011019894384,1
8.615197551623602,6.471703140375375,1
3.4395196114569107,6.729135416184208,1
3.8821737758002115,3.793441096306176,0
3.3910288167121863,1.277594951621992,1
0.17769121877009408,7.235096068572756,0
6.380278370304723,9.444687642388823,1
3.773184702526037,8.003431004841682,1
0.6527123654223133,3.5070255046911534,0
1.446820804319997,2.200412071478033,0
2.4904929623665173,3.745485882875652,0
8.542875452104537,2.5220816231016228,1
7.088800900279534,7.515832501438444,1
9.391596747132004,3.0517809033337704,1
8.680481002347825,5.184944435526292,1
6.715097419387663,9.854101753481157,1
0.8654986505829354,0.24343364721379213,1
0.7014742382049299,4.665141458921548,0
5.90439858226982,0.8794644329352397,1
8.042806711368886,9.601575928069526,1
3.8729263401912037,1.3752499870770862,1
5.6736576115709525,8.710652363622259,1
9.447805835660747,5.097466752859173,1
1.5691910324168112,2.31912371284837,0
6.253576260949602,3.2818508379312474,0
7.611557945984757,2.7633499150437277,1
1.4410917237924348,0.10183796900010367,1
7.440247086368484,7.520145022615581,1
9.370829513728978,0.413497472271217,1
4.718500204450329,3.2614958107258287,0
5.684948193350138,5.2311992642565635,1
2.105113166612492,9.078008367514046,1
6.211460417483272,7.204129564157289,1
7.531615359231023,1.3046928710985217,1
1.345245068838411,3.6087560573196287,0
2.536910805272642,5.692515287451602,0
8.368518528342008,8.049796914318504,1
0.4494194858951517,5.882790482043909,0
2.994163109555301,3.027519668960259,0
3.3963555125184053,6.731671871599851,1
8.647710174230482,1.8742281740084632,1
8.604416245511672,7.5970231894395654,1
7.38120477688907,7.979115506857931,1
6.448201804587952,9.109020288095667,1
7.416752523668891,5.288649860999773,1
8.373973595233284,7.584830669633343,1
7.75134795131574,3.1843133502275425,1
0.19678163451192887,5.290751369353517,0
1.3262413200107293,0.48933035239821066,1
8.14195499057566,8.403816529419148,1
1.1061066646947115,2.855855911163896,0
1.9240382481883367,2.0822953668513344,0
5.328936434303827,2.782575644380988,0
8.321782256329522,9.961637717200958,1
3.4582403917373163,5.316962836377506,0
9.106083902988871,3.496186603926276,1
9.733638240557042,6.661423936622204,1
2.621333193025752,1.4401765551043322,1
0.6934829952077781,3.070847768784235,0
4.81641845330704,3.0911175936221404,0
7.768779009243646,4.1361664388635315,1
9.845343656791654,1.8723511803668091,1
2.341618953740147,6.48955289949071,0
2.079969466901308,4.7018729230171,0
2.2649864921699656,1.2171900252921952,1
5.7756652278558365,5.831897807379363,1
8.730172855847746,2.7685415266930304,1
0.994330544170865,4.692633014216777,0
8.328414471607218,7.175486094761551,1
6.903376666076988,2.6668279021634786,0
4.904683318497107,9.433557594943876,1
0.6662970482540731,7.7624636921655625,0
2.2272034098825544,6.557350794023993,0
5.95575055319244,3.987236895249533,0
7.6511655190217525,9.869721114896544,1
8.808608469327654,3.8079308949882185,1
0.6773199311332512,2.3688699311515347,0
6.809143774722623,1.2797770081184379,1
8.708906415641986,2.535732585837276,1
6.1751511893705535,7.357198953472851,1
3.002131017205898,4.090774028256461,0
9.54464399057058,0.8944388521874158,1
0.5319972092055192,6.0787528376005815,0
8.595735064289387,7.983215366379066,1
7.914481806360001,6.028743383269482,1
4.013120617716936,5.084207586970538,0
6.317693299170033,2.7080844818338647,0
8.600312122004052,8.243815273731062,1
5.842403479109425,2.353500345401338,0
1.0378024275765507,3.306221554888251,0
3.0418720996256132,8.747557489242075,1
2.2739466711609824,0.09764398015317588,1
2.945562167880947,8.640140944449556,1
6.119501304011652,2.052446037406852,0
1.8223366629813453,6.429542715192573,0
3.953607836346591,9.57249253896822,1
0.6052750903651527,5.441872822854893,0
1.423337222254658,5.899453637793694,0
7.453300695811677,1.5220198676732277,1
1.7645882980259864,9.831504533095469,1
7.332029166488172,7.322268487437354,1
0.5478551974003842,9.717830282545165,1
6.801385236195823,2.7816429966466574,0
3.920692179451514,8.789737397008254,1
4.4083212361062,6.477110587873774,1
3.1665109612638243,1.7368889040097268,1
9.968689101242811,4.78570344040225,1
8.22734512267865,0.5862987533495612,1
8.433280274560737,7.471833936501716,1
6.7723146699330306,0.7131760409216514,1
9.504191041619118,9.35536759743188,1
4.85820117057658,7.498177640123006,1
5.404745133509387,5.828376153247204,1
2.0492801476982967,3.0047812168600094,0
4.540762440038653,9.933989246160346,1
2.298778237867075,1.3338871761979165,1
3.826822119836467,3.98900339092237,0
3.7774089319007076,0.6718846976965087,1
3.2960582085912913,7.020299814336765,1
6.779281695820085,0.15246939159790585,1
4.139755480687322,9.88330759448955,1
2.7704185468486653,3.257968746938432,0
1.1814127333932911,5.3745707178681625,0
5.203068413858136,2.4005963455995714,0
9.564862103915507,8.711235306407287,1
2.1903779642945578,3.4790342830103436,0
3.042062017582067,8.251075803893995,1
8.167212894188063,0.748178981239298,1
6.879948285206665,7.404846527528058,1
3.819887585295395,4.041411273889053,0
2.746320198818444,1.245550683405281,1
4.020822859105365,5.740824635023731,0
5.112118877944774,9.388518692989592,1
2.854725462820592,4.071638219212529,0
0.9426439905202944,8.760155098374002,0
4.662356221921344,1.2107160498974645,1
3.606832037654486,1.429317979065885,1
1.5786934021344456,4.72221621066506,0
9.590637222941847,7.189039060891922,1
2.0358169443260543,4.494987143508079,0
9.718694998454643,6.69311568302274,1
2.0929432862356623,3.679237885179123,0
2.0786694810072204,4.0373080550677285,0
3.9512297896808404,7.5894275350905325,1
9.97892242433143,1.8634982330596361,1
7.141326991608263,0.34500779435196804,1
4.633737820368715,2.2254567806270185,0
2.4114938652678894,9.32026679183399,1
1.2949657186589292,2.701215597910007,0
5.680731458422295,0.875943847411208,1
5.063267662096656,0.24694171598387937,1
2.4430004403821135,5.963487772284946,0
3.2748399340455423,8.009455324374626,1
0.8245358064156716,6.5394418163563985,0
8.101010796170165,5.96902164302872,1
8.197789569276337,2.2689610831795983,1
4.609627984024293,2.0066377948334733,0
0.7220095502916757,2.522764797361874,0
1.0405313888279744,6.969986465861511,0
9.328828646115303,8.889166716428841,1
7.570736931225094,4.809647631194386,1
6.412068330651817,2.890273682639899,0
9.000087084190174,9.549129228767038,1
3.2232044985476547,4.894072586044819,0
8.89725866967845,8.090762955961932,1
0.32680613854473073,1.6865519865306655,1
2.09505198693255,8.22363202435435,1
7.320346546610638,6.521320556207452,1
0.7876530011562,7.560912341185263,0
4.546295731462381,1.730860100915581,1
1.2175796977839792,3.632232652666878,0
8.197685855469647,5.8171586325529665,1
4.333137788307609,0.5912349832037278,1
6.656575442513604,6.459769086754149,1
8.010231452381463,0.012915259169181681,1
2.2657798901964163,6.551982353926782,0
7.126144841272065,6.142903104977368,1
1.8477994957585553,7.933053021431016,0
5.119552244842494,7.558173146747263,1
9.485665354511386,1.8096357308387967,1
3.8250181876656275,2.213816775019528,0
4.995284322039925,1.9327854908562891,1
3.3128775592475823,6.529141029931791,0
3.677276775567101,2.804274742085344,0
9.344885307336067,2.628155822695687,1
3.8961653463379866,8.622334080611978,1
8.011397383664947,2.844384626708859,1
4.911696700460045,1.8930592203802987,1
8.564410819983104,8.41593056694871,1
2.6966491946263127,0.7822796342224192,1
2.5266483102770696,8.9984570105502,1
9.816421058420886,4.648808556939694,1
7.310326053093802,6.951710744450493,1
3.1169864510952863,1.505960265205517,1
4.576699822017989,6.473195806422554,1
3.7938163101892384,7.053821086584618,1
1.8003500214634682,9.461525844934844,1
7.216268166316065,0.10620887632432296,1
1.430179933407132,2.2589210650725877,0
8.639218259264169,9.942609932894648,1
3.0811518377931266,0.4447056834455976,1
2.853168197950252,2.7340524926313368,0
7.508960843841207,5.5395283117873575,1
4.153703270389117,9.918766269642491,1
8.340138538473653,9.901080184834147,1
1.6117784447629346,0.4006126943127075,1
0.770071762067196,8.147904600775478,0
6.453949206552087,4.348341927186522,1
0.4062708941532478,6.84881389825112,0
3.962228055845729,3.009827951959718,0
2.7782177600334323,2.4128705545967897,0
7.159970221401889,4.010830726954157,1
0.580637964379912,1.5439336830464578,1
1.6008918835222619,0.24298696732477532,1
7.882969879893472,0.7389019757722937,1
2.682984352731986,2.766468433605306,0
3.504455361349499,6.534672591563227,1
9.313337003762731,5.949072323630922,1
4.263879614214984,9.010631049013057,1
9.357002710953006,5.285764842281311,1
3.701933086909077,4.565467437151135,0
0.4856916160110647,5.623147325813419,0
4.687304570697117,8.771879712650687,1
3.6945446068003807,5.165675750643893,0
3.304218839101095,0.3260927360926924,1
0.9603360588948884,8.917397659839988,0
9.641863318708312,0.5942310786159,1
1.1858264313811195,6.384365537173908,0
3.6758970818036794,1.7043015411023,1
2.696563872248584,3.03211739244722,0
7.03133664785765,3.096974608012605,1
0.33622731342811685,2.133677062955115,0
7.695003885928751,7.462329990879981,1
1.570774682059426,7.903023061291271,0
0.9436715704212728,4.133495434131017,0
8.687377260023105,5.783238231377528,1
5.66068549909941,7.909028231038576,1
6.434200298537883,1.240149357489363,1
8.059771584611088,0.9790492481289415,1
3.3880579426558044,9.096658148296244,1
5.847859730011926,0.043498790170999335,1
4.261598406356139,4.326460705247875,0
7.35043073795023,8.725475682029483,1
1.2489110001244663,6.74685291539487,0
1.8629322916554747,5.632237657127033,0
2.1398778963330045,3.2401221679018013,0
9.505086562298683,5.369523294733928,1
3.303941765900882,2.2199789179391747,0
5.358394483492517,6.13463436949354,1
2.4782048187318995,1.2002021494638337,1
1.757507836419474,8.623618922107507,1
6.674349742869285,6.67316069213249,1
3.1825913271528083,3.5452036458392056,0
5.765721886983782,0.38803997144240765,1
3.6025517131236686,5.065615708844369,0
2.332538875806133,4.3003298791007065,0
6.411724468573676,5.116598352163859,1
7.379121830312144,5.898581461247288,1
2.0163168762273886,0.43987694890692874,1
7.156503726054443,3.1039367170838728,1
1.5141092236906606,3.8804679773200212,0
2.53068044770421,0.16192702400501968,1
5.0076038707336545,2.477488118882757,0
8.040373502268482,5.02464439627066,1
3.0689530468798276,6.7168622833800695,0
7.463856332005175,1.640798827566351,1
1.6780116592863492,8.47738372975183,1
2.2969921539248728,4.349091427475544,0
8.803388715617908,2.190089329776377,1
0.4399964560965164,4.691304503714805,0
5.00727312667401,1.880675332207583,1
0.9366484861508173,2.8811024170432873,0
8.26722913356525,7.070536887285387,1
4.421530901597089,6.437521675839487,1
6.241778956585425,5.151083131325011,1
3.7050902305006863,7.358938789847004,1
2.4607508601501316,7.254001643508361,0
5.563195732773102,7.43809679343837,1
1.0738998134448974,5.082210590408619,0
3.34722755883337,9.823926509654843,1
2.79116732803352,7.151172376655232,0
6.270303755356527,0.5908440038012286,1
6.236699723099537,5.71002969702656,1
8.179670153928583,5.316583546980644,1
2.2941179126192903,7.129276666386657,0
9.423312366362136,7.084172765241465,1
5.3874231977498095,5.399854425474386,1
2.8472301480566964,3.5011253376806417,0
4.471890806906086,9.481430077627081,1
7.783410341441476,5.230189325738722,1
5.4243442170362135,4.27706193080623,0
5.9542477851696365,5.147850044022032,1
6.3479025244191565,8.765608644699853,1
5.3821569522617665,8.423278487059234,1
1.368700544128445,4.996361464505031,0
1.4084207802983506,3.0058026922191763,0
7.710512732888582,0.9238465889851855,1
8.766314133830765,4.3528588830963075,1
5.402808082796939,5.592445403426083,1
1.9741009580711644,7.514936691155118,0
0.8671324068800035,9.626609415507186,1
8.631384021572861,0.6089900958257299,1
3.383340595920814,4.88450604305519,0
1.2073956301413324,3.1074269105125163,0
3.3554979461169507,9.418985766099922,1
2.209510755275174,3.721417466512018,0
3.57893703001705,6.605625743245437,1
6.130504724186244,1.861578948421535,1
3.2374175489219414,6.589561237895699,0
1.384505404823383,2.71199073531689,0
7.862386480093418,3.937857049206638,1
4.467079467337818,4.629725968705495,0
8.125632143947579,1.490985830746211,1
6.482815750713245,9.895129825583078,1
3.4034881855001773,1.1829353078118021,1
5.878448608116978,5.884594796814861,1
7.756133044453705,9.793018018294433,1
1.6032877347707186,0.5563373800248861,1
4.950155490415221,5.783206104792791,1
0.7135163186412252,7.904363917697291,0
1.865508972539447,6.425900235597136,0
6.732467584338689,2.2515253998265097,0
8.154551256993168,7.603130043065215,1
1.997389687805351,4.549173619000087,0
3.3225016048266722,9.230990788346245,1
1.9202261567111134,8.663191079553403,1
2.306838019093017,4.547589549806313,0
2.9423436172848536,1.9719536451723596,1
6.068390222229148,6.7931101575760175,1
1.0188938095310318,1.2482430864090166,1
1.6774978126190487,5.5660532717178555,0
5.985238420894316,4.838453610963716,1
5.580306725396547,6.340501047011244,1
4.235464724706473,4.608232075427513,0
7.862906026025106,7.450307859367921,1
