X,Y,Label
1.073252422044788,4.118449500392847,1
0.862582732946966,0.20428440955171911,1
1.0301306143014122,7.394135160818021,1
2.9205709625386778,2.2798729801039954,0
3.990748617974499,2.6496179404479747,0
9.711542262599986,6.965790897950178,1
0.5577358642033403,5.887154811874542,1
3.5480904417188173,3.253754690265893,0
0.8496408901303343,0.7855926748553692,1
8.418307667310547,2.2882455015094783,1
8.512662804668933,2.2140132719765946,1
0.44479994754217156,0.8982930351375966,1
8.48965226946709,4.759910261516256,1
5.257992850660974,7.704424294543573,1
2.1585480121047986,7.82822785912374,1
9.317435478092658,2.6903184550979775,1
2.973490677128191,3.830502405086097,1
5.482249971012281,6.748375307455519,1
3.81265263361667,2.903945751381486,0
2.8447804739975435,1.717569886465717,1
9.610593114821178,6.838942501443507,1
9.879235795737264,3.8607096642998844,1
7.6359364730381,0.6191167996208149,1
9.611780351671575,5.536584054187835,1
3.1281643487585145,6.241758930579845,1
9.00064042358337,7.283301480869839,1
2.4971690946475777,5.417219777226232,1
9.974257145987357,7.988340151122948,1
0.8038628024512062,1.8099618043110617,1
3.698095894041492,0.8351718220299089,1
9.84654593852549,6.332196540836769,1
3.5993746304057215,1.687594671284418,1
3.4348189625429173,4.929679517801694,1
8.026223832447068,1.6795311980190988,1
6.331265574642963,6.077832303492248,1
3.3270581136009714,2.3776090330155863,0
6.1986956701125,4.280648142857862,1
4.27055812173332,0.24005737322309706,1
1.053275981014633,1.9864706954013842,1
4.066417324252582,4.640999060283154,1
9.580457307821192,5.1122816778361475,1
0.24929695595446,0.4062523663230344,1
4.120782089618592,5.808304921012656,1
9.46781006894898,0.11143070443583802,1
9.233895167025166,6.265786714654457,1
0.2367999393034459,1.1560137865719522,1
9.426558625269356,1.3237026930592455,1
4.336135911050975,0.32252469910608994,1
9.866944357530404,0.7659678181714105,1
5.847330412706766,1.8420813499972821,1
3.4791466029739193,5.590901498218412,1
4.1330444755609355,7.9993543063343004,1
4.615708219530276,7.680149195060411,1
8.146511428560737,6.83184973244638,1
7.7620421762686975,2.566958222951019,1
6.814138976356684,3.068993799707651,0
2.23081857939765,4.138150298857288,1
5.3161827652218365,5.415280086837152,1
7.7387497547331545,1.2645678661275053,1
8.252345259245322,7.647428153673123,1
2.684742202553428,6.103785803931073,1
3.2400620034902916,2.59108605015742,0
7.814113723121733,3.8375900656272606,1
3.6983564797796586,0.03473253109577534,1
8.72427151375886,1.3560324063490334,1
0.25945928231432713,3.490973989752975,1
4.411196749326405,2.6589991933868955,0
7.943093668347082,0.29067249840872744,1
2.49946180925541,5.794797703823893,1
9.268559855631192,3.6701248344486883,1
8.461762090419523,3.36875226571411,1
1.0479906477810808,2.6471350320142095,1
2.1528398099549895,2.0635361330355675,0
6.818491284512492,7.268131871288846,1
1.7678387690590225,6.239433140377314,1
1.2945707841690801,4.0282701142541955,1
2.284624974195857,4.06204049730155,1
6.0629393848524105,6.678063909701832,1
4.150057272286308,7.4713428033063165,1
1.2568520447278375,5.134639929192562,1
9.497907917771737,0.5894976973684578,1
2.5747992236318185,0.8389998064432183,1
1.5333211334131425,0.5634697534165287,1
0.19766835265779936,6.507301940862737,1
9.739490161870505,4.7853502449021486,1
5.284367327875298,1.966928272674318,1
8.72351939049877,0.49282775653154953,1
0.5209485243781253,1.2125028717428972,1
2.3449169833032855,1.6370048069933896,1
1.5940082973609015,5.277326296399141,1
0.38529185601112403,4.932281027007121,1
3.2356514797159286,6.095084773012566,1
3.534448078406709,2.989588817433832,0
3.684301318419656,6.556662846027274,1
3.8819836155629215,2.93919501474838,0
6.722770394796425,2.650440929876348,0
8.040172209763345,5.715511999728346,1
1.9278825649337983,1.4008070705926245,1
1.8027404354343712,3.1134392562515654,1
1.1567774507372397,4.528390892988307,1
9.0630842151969,2.679169441593112,1
5.0698541618171795,5.353571779227728,1
0.030975134709518848,0.7242266486917304,1
1.29259034732216,2.954264015955773,1
3.3957635810668907,3.913579040738086,1
7.08587963298508,0.4595021319573176,1
0.2682960332659512,0.7432373024567607,1
0.7989886165474702,1.4873492512203024,1
4.685913800190338,3.639497349823242,0
1.499319826058636,2.913720845223299,1
5.7575731890913,4.0626402417268235,0
7.384811057942986,4.127739250616975,1
2.460653883068664,3.765702200911342,1
1.7749326612412897,1.032384907756028,1
1.9864627287985126,4.766968126560345,1
8.0597581366548,4.914360248519572,1
2.9466378308853036,6.065307345656206,1
9.419175017560082,6.484118253766385,1
4.19742602486656,0.5943710721702438,1
5.908807725967865,5.614905179965247,1
7.068272502881631,1.6280950408246566,1
2.945224251182401,5.115043556181105,1
2.580255258464772,1.996258900381764,1
9.27255254836078,4.867166958677711,1
4.496612720725979,4.43138866754694,0
3.330416161596009,2.166837174976756,0
0.8225540024166644,5.74687254451725,1
8.914636797769775,5.956265430023521,1
9.147510627865392,0.5862392585991483,1
7.464993841839171,5.335056422478584,1
5.4271950318749616,0.5816939251266104,1
8.947089159131714,5.646986801946768,1
7.25191728585501,2.617225971839548,0
0.7939866097174542,7.144925440461399,1
1.1482058108874016,7.802924896139208,1
9.716479913383289,2.954754804290477,1
0.09480392584908404,4.253312358409429,1
5.435596973190986,0.5174204698759688,1
6.296524391473126,4.354527226731056,1
0.9308023727285986,7.8330048851635485,1
3.258990481548568,2.134048795537832,0
7.078560435559163,5.258432084650234,1
3.718297642703965,1.99871063495271,1
4.954671326367847,4.84618648358625,0
0.5226213755792708,2.6783360743592697,1
7.69110505721062,1.8952587399825056,1
2.2952575670423467,2.8284160141948247,1
9.82896810139668,2.2323621583953974,1
5.521621871085516,1.8184045441487529,1
7.583902810893832,7.820473939529577,1
3.775772300871212,2.618282466240119,0
3.1514805538294963,0.31620137270308213,1
5.290044565852398,2.830120050246232,0
8.9525902076663,2.9250879491487565,1
3.752162180112244,5.547253584033544,1
8.5853432957185,2.368929749934911,1
2.110827306339935,1.20857892195757,1
1.9783084784861038,3.4602115356830936,1
2.505997990690534,5.139123785856475,1
9.488394075043304,4.014620800160306,1
7.000927106997684,4.7758314304244545,1
8.234168512657462,4.332397872405345,1
4.3282315149154424,7.861908687128285,1
6.58393180302685,2.7949036542352266,0
9.327715058326229,7.840062667882808,1
9.29016731072309,6.733547218387007,1
0.19784220991700185,5.883856543556159,1
6.261956607218476,0.9998527553569989,1
0.23600750880945265,2.1228124833164,1
3.8210207076833647,2.3858162763885957,0
6.920980973569203,1.8306466049183587,1
0.8237572348480349,7.456111169340545,1
5.353768527528437,1.600411213703584,1
8.28599796266566,4.338524680374347,1
4.1592045363608126,5.529465832874899,1
7.366393975821768,6.491027170762838,1
3.1518959109065117,7.311996856085979,1
7.1420298741240815,0.7310325668920932,1
6.4028231650207115,7.058140313373885,1
5.038246303203806,7.679812926040025,1
7.490389983924773,3.802607243046798,1
9.230003313086524,6.0545993345307325,1
6.44513685907611,1.802278161887978,1
3.70704288657965,2.491822844877251,0
0.11761095382435971,4.071719747343269,1
5.986908477647162,0.9747545232326971,1
0.9258624412938821,2.3891692317443916,1
2.7123470586834064,7.090987025405025,1
9.446394196004336,3.578166010969084,1
8.578884592442135,2.6950815696273,1
9.601834204487474,4.686730797864868,1
6.346166792133323,0.7936181146619994,1
2.428991566697677,3.491667108527298,1
6.550004657393151,4.710635223465,1
6.064008872337681,5.93759740133646,1
8.85821007998194,6.873618603912427,1
8.404058387082937,4.516573235386149,1
1.7084670422499781,7.396339516157661,1
5.950706996284623,0.14619358558485018,1
0.26748571456283954,5.817015703214747,1
0.6200336183206401,7.385385327841167,1
1.5734494095402751,5.669552841935792,1
7.109708864929784,0.7272066668933093,1
4.675822639619059,4.684533703962872,1
0.9755120148934948,0.42152469129159265,1
3.4514496117680995,5.7672958937416485,1
7.092205493187972,1.1986854283392576,1
9.679627448986245,1.331856906493413,1
0.6252007604004683,1.8557422986279928,1
6.295131671636177,1.0841456254637478,1
6.635790137693995,1.3396451100209266,1
7.809635911190618,3.563015721021407,1
8.787678504655027,6.640140055831443,1
0.3066674385526569,6.019515859477146,1
5.962989710263925,3.1790123616363957,0
5.377956237080381,4.758910258803502,1
3.6556118580662367,0.093008986581534,1
8.679594062937126,5.601865724407767,1
1.4960051286345988,4.969187959012718,1
7.460911474814765,4.421725065959997,1
7.597712925378369,5.184926571803904,1
4.076201657856091,7.911068405439171,1
1.4287710783333984,7.148927444550688,1
3.697932348072752,3.994293965520291,1
0.656847706982916,4.3099407531024605,1
5.710537290278047,2.300635147879367,0
1.3178174756395555,0.6776839013751284,1
7.33604418735696,7.204856857718166,1
4.63296091752463,3.2603515810890276,0
2.7461728705185906,4.766243769788868,1
0.35273066459728497,7.7922371553983725,1
7.115421814821445,6.0652642872959595,1
8.034923775110203,4.649817001056054,1
7.879899329208596,1.1267966876079791,1
9.300879900837785,7.124890626782746,1
7.626937472397669,6.840208972708539,1
4.216275229429932,5.8507323842355206,1
5.184666062683076,5.982451858622384,1
2.831903069073217,2.5318038516620343,0
7.397459861190566,2.894902152091248,1
5.407399048274808,2.738649433908509,0
2.928188226772026,3.8096233395673194,1
5.293485203867104,6.649744151800636,1
2.899350790107942,5.201069725408521,1
0.9117076251923706,1.1758481803382699,1
7.80931344229662,3.261523187238728,1
3.319589836888067,1.7172712375165915,1
9.435845274838622,0.00872121132764292,1
7.372656820135413,4.785423863241772,1
5.3759956295422215,1.158237309397065,1
4.479108155787605,6.708047552028021,1
0.8634597644203967,1.2448285788862723,1
5.518817240585402,0.31024998288059535,1
5.861283667754775,0.9877326171547205,1
7.776136687813443,7.3362150035759,1
0.3489651655512449,5.865168172485773,1
8.713676884656483,4.504417646813409,1
1.7197406301734253,1.4996650955812285,1
5.83317895732813,1.7788406005277642,1
1.0376352345024475,5.533215514075937,1
4.1508306101605665,5.595383027696779,1
6.575978858142422,1.2830358670464692,1
4.26985642268019,1.5052487746653256,1
1.4121179388218597,7.288278097128366,1
0.6296319677358675,5.789932470814747,1
4.651440067076711,2.0603071664240797,0
7.444371750949409,4.4141556083640925,1
0.6556620420187076,1.6735701375378529,1
3.197784457714836,7.223698160629618,1
4.0876710953078295,0.817015498746045,1
7.945397125745623,6.44758591073999,1
7.621450836554291,6.375703891495652,1
4.87614957577541,3.3072428567247565,0
5.234315778626291,1.26424279810725,1
0.095983008673729,3.3148055301679467,1
7.535933122462152,6.400221170886293,1
1.044174840425015,7.444972884358352,1
3.5393432720091833,3.817581845084913,1
5.655279350067435,2.275097427913008,0
7.685256601821237,6.151051184668076,1
4.140152420650773,3.817596383233062,0
8.0404813596464,1.8772326101065815,1
3.2168531694193767,0.31142320891115816,1
9.523953083005779,2.4757354814336257,1
5.320375963523517,2.1143345044686104,0
5.237692059254834,0.864539545448836,1
3.3802265492720185,4.151720812110233,1
3.0491856632073535,4.814296338056435,1
8.220656022628043,5.842883407640753,1
6.779671338602332,4.70450439118846,1
3.2805516898712916,3.5947436485801543,1
7.061648071851884,3.496402729070719,1
9.99393233292997,3.5027738798766723,1
5.799477542332765,7.61716007278887,1
7.630154277852044,3.2968488746517215,1
0.8686579733509925,0.6709371686960779,1
3.0331089843076606,0.8007342033026381,1
5.958634839796684,5.543897795244867,1
9.77269604416848,4.199780903935209,1
8.914451953292744,0.4348528953301738,1
9.676741200366282,3.008433852352554,1
4.813674642384795,3.7496190860658327,0
8.138409500152799,7.745900034127542,1
3.627042112514257,6.12226042345506,1
5.750817215662507,6.776609123009633,1
4.014983324195324,1.578204436471096,1
4.896015585348037,1.9191283639326402,1
6.881416096434889,6.7945506566648035,1
0.7604698933343312,5.961477630334638,1
1.497922000701768,1.8723141926851516,1
8.15340688063173,7.630723906602485,1
7.410420964456939,1.4094501889208493,1
3.1718506514496903,4.097364293073592,1
7.017512026152133,4.276786593718972,1
3.7590622168873242,6.879094746188854,1
4.494996162792566,1.457315150568685,1
8.801995963661502,2.4584137827842616,1
0.5126801334945374,0.06871592408389127,1
3.542723105729527,2.7691078705628787,0
0.41063933198880687,5.765159383912911,1
5.05975542264652,7.163942203424291,1
3.443610544861475,4.1932426086194905,1
2.696792231789357,6.784841819683674,1
4.64405114902819,1.1293435188694918,1
5.580035882277182,2.520973050896858,0
8.40583071593031,6.805156732178878,1
2.474086965945764,5.767831714849322,1
2.993437213963973,1.6621693127975705,1
0.47251610510873787,7.02442003735182,1
9.597288456315678,1.3016753400220722,1
3.270971374246362,7.335964963551048,1
2.9408064255233155,1.3400827960654746,1
5.64885901839552,2.0922683871501278,0
7.446220589927764,6.7534376803879,1
4.278221598634787,3.4689785012837984,0
3.506352912232842,2.916933877327174,0
6.1007922778466845,1.2796866094977242,1
2.5967553507492633,4.853720029684965,1
8.704196665307178,6.622797499489873,1
7.831569427249439,3.5816188139408967,1
1.5254945976748535,7.894980342831464,1
2.508993061408127,3.755718330569481,1
9.694090760556943,1.4979925770692413,1
1.7835842397136148,7.042508475166148,1
1.5694806877515644,3.973336860346266,1
8.076853126230443,4.9107815487045245,1
4.19743553347007,2.3778758339775052,0
6.178053097171472,1.6830264926491179,1
9.29261518754037,4.736398502895836,1
4.649203582298672,5.876795384034185,1
7.088622508478048,2.775235111875263,0
3.9149474282211107,1.1035694311095465,1
8.138406151876422,6.49843458343774,1
2.2610667245775895,1.7794635679174542,1
5.338719216801256,7.526284222138439,1
2.8737691561193266,4.589970571236949,1
6.51203292768459,5.712308456422265,1
0.4328186042579396,1.8696317011399328,1
5.191364961063748,4.361808464830636,0
2.5337084043073133,2.4176041007610474,0
9.4639594335583,7.275452500827974,1
7.342581296142546,7.800254839770326,1
1.9152383540464968,7.160521102266977,1
6.588844651454817,1.9884940853060957,1
5.074324427323907,4.822775663074343,0
6.74755754110317,7.731490329106743,1
4.806726789061809,6.713643326422359,1
8.371934696288756,1.7223266877852268,1
1.5222317280905773,1.606282029684091,1
4.700838140972445,4.7509544399319745,1
6.998439954432718,5.060242836198572,1
6.600369895640056,7.813428119018167,1
2.2097426432006237,5.622197119637727,1
5.437739160953612,4.881929873517819,1
5.054536599408395,0.4989335871400975,1
6.361900408205644,5.729075601094613,1
7.705706263882087,2.2953937788336303,1
7.18209862337615,7.135865445233796,1
4.530848877914243,6.408234603318021,1
7.921472196047368,0.46388990675310016,1
6.243915470950193,7.579523978037984,1
3.865682811470108,5.690834404484563,1
7.669767380509592,7.184789697757697,1
2.7073888283057945,2.6241291911749434,0
9.815618385508238,5.478533127964665,1
6.9865314450211535,7.191724916060118,1
3.919067740115696,6.666945567660718,1
3.8604820679514953,6.347048253843406,1
7.534779465310443,1.366275002759,1
8.829189108731558,5.745395858065005,1
2.34169428542749,3.8457509432662205,1
0.8417586270305666,1.4177044921124606,1
8.964181654116638,0.14788867877534173,1
5.282177793904578,4.273271846088523,0
0.15664040744116092,3.8116059677511576,1
4.913492401248073,2.965611211590616,0
0.5996797041459079,3.976492257329057,1
9.644789768081205,4.316287221800425,1
2.691606371381481,6.1557957911776,1
5.396042011511346,1.5194795583599916,1
2.7073961544785776,5.001916805635313,1
7.733682599959347,5.002004718312086,1
6.305506844513433,3.5339826563180514,0
7.547558000831445,3.788522432351974,1
7.876642838742328,1.044527244970995,1
3.311438996048496,3.4340447098109648,1
4.712382341722975,7.065768547417209,1
6.502696385811422,5.930357212474015,1
7.296339371886891,6.49799995166716,1
8.76571941152451,3.6141089468079155,1
2.2807952638511306,2.276292091854173,0
0.7662821491424976,3.9467569224437415,1
0.9044133964269763,5.618887857671189,1
6.461474264518015,6.487790083123026,1
0.16995677377665164,1.603755315169101,1
5.810193697966345,5.089057883843384,1
2.1788351713279974,6.306254729496922,1
7.501007385113767,6.515661952279824,1
0.5195617322840207,3.7502028717893383,1
9.07437562639309,4.985538975724929,1
2.5777356856427716,1.118487327525381,1
2.932498256169062,7.708912040545209,1
2.2607973205077094,0.498404228264425,1
1.8954435664403069,7.351533116763679,1
3.9740347858973357,2.4569246087451413,0
1.9858411873285253,2.510523538860948,1
7.170146698696974,0.16633831603465588,1
5.220081045938897,0.2719137114296588,1
9.847700010575188,6.399019583593476,1
5.969092061380071,7.918823083168553,1
2.4135146058588997,6.145694891220165,1
1.1348598710660063,0.3718086443626545,1
5.203446263543836,0.19340930266543754,1
7.943527983135409,7.640288291358238,1
7.302327561133576,4.227585663554146,1
6.394307290602381,5.196606353545309,1
6.194646969399328,3.4017423439085714,0
8.227946052889664,1.9672331149633795,1
8.776260428327792,0.29258993061816874,1
0.20175165670515027,6.667491976091627,1
8.791337959248104,1.4853559031023655,1
1.6694149752269305,2.519422643779512,1
9.32325616382456,4.622251590498877,1
8.777082074413254,3.880938572724334,1
6.016731532783996,0.27382125987163963,1
6.950036321041874,4.129910511114377,1
0.24976713064866596,2.972764422551612,1
9.37423178427874,4.533300488697343,1
5.901444513306898,4.995131406291211,1
1.5768639706942789,5.693591471677371,1
8.378058393630033,6.736329563774055,1
5.4337191331101575,0.9007296205912514,1
5.737999492269977,0.6599893375528918,1
2.8196908308509427,4.930402870029638,1
9.727088165040284,3.0917962616264694,1
2.9478489497231832,2.6866444829965115,0
1.9679459218716533,4.953002127762409,1
3.4401905238823796,7.815290625751363,1
2.3919130628165277,5.8255595881916795,1
3.251180511913978,0.6538986406716383,1
4.631011633271129,6.788623005297952,1
7.83708440654936,6.423281231286541,1
1.0156031690885037,1.7092469447967993,1
6.3793811012908765,4.720524939441906,1
4.028934426670709,4.510842579129433,1
4.795768625180566,3.8940638852863927,0
3.097138457926646,0.8017930828157054,1
5.00406154972706,4.804770002822078,0
1.8789834981841413,3.396613589949924,1
8.686928044195232,1.4991203914278435,1
9.456820618840391,5.679782929023697,1
9.514609943943546,0.2409297719979735,1
2.8753718138118742,6.5194863200362265,1
2.4753021969530655,6.012313924833185,1
7.49535913210209,6.876659414379726,1
8.172081816903109,1.0999737768711224,1
8.79672360668204,5.332865104480001,1
2.844261793230701,7.426644411617956,1
1.6523691110326333,3.1866356044873454,1
4.581358741901036,3.8395514062320864,0
9.731148780937508,0.32310617303947,1
2.4217440373265564,6.156825777414095,1
2.03756609566904,7.949647427573502,1
5.006638723926108,2.9275070080316192,0
7.722802335708484,1.964893462417705,1
0.4289202738373554,3.1790488276786606,1
9.03878762655099,3.5400211810324125,1
8.957232257318067,1.7106776490925304,1
9.841092391648608,1.638547369833999,1
2.5347384435760145,1.9300721198312525,1
1.5783739124050578,6.918461974766125,1
9.084966598512805,1.3263947552527187,1
3.0735909230089344,4.14698917252807,1
6.1593793914770565,3.2708206987181967,0
4.570768702576649,2.1343096930996897,0
4.280650931704275,7.246304947210196,1
0.3285156546161583,7.751861638337602,1
8.657225319632872,1.553586429962854,1
8.117709121170037,3.490739555997318,1
0.020599577297173433,1.5227190950442253,1
7.025184154392515,5.860326924731627,1
9.202588561984072,6.189709843151987,1
8.72037069239392,3.9480645925562143,1
6.697563652728396,2.7206774102298175,0
9.006841761348715,0.5001850484544734,1
2.6254326790924187,3.9094241405097554,1
3.073782157707816,6.942516031040726,1
1.0356548442515867,2.1157309415036663,1
5.324707548823402,2.6403508372880893,0
3.1719127728703898,3.675865493040683,1
9.192993298418036,3.469951411266597,1
1.352698751293392,7.875193000588364,1
7.507604427079899,3.7982134058905714,1
5.650339207272409,4.895026016726106,1
8.832339984286964,5.873447062586183,1
7.221653334991336,0.14453368412711054,1
8.12520145050749,1.7401170971047097,1
1.6638347791679087,6.843011845635236,1
7.499996119527524,5.4668351345425625,1
9.238428102203503,5.105478819690089,1
6.879500957092138,4.676276495320146,1
7.59191299691423,5.232902386267456,1
0.6944254631709978,3.8427631028856544,1
7.932486177077037,0.8534311365367033,1
3.392298614375692,2.5274841455996215,0
9.872033224618912,0.6032587856840204,1
8.53384245698396,6.395157277121504,1
9.927538094267728,2.561546345502654,1
6.28760163182124,0.4175471738545582,1
5.969216725820413,5.85361891957045,1
0.33393772933882127,4.356383023832635,1
7.961252016002131,5.589478290605444,1
1.95451509845464,1.3545805527668353,1
5.5907903010233,4.599373578127974,1
0.8977320676040856,0.7587690492092403,1
6.205687902866426,2.4947770078285236,0
1.2668026311280278,5.3344477500030765,1
3.236567134455408,5.4899057845811035,1
4.889611606265172,4.043725336338088,0
9.492742312939514,6.756470282030134,1
0.7803414651461793,3.7853028620279137,1
0.8225136607116434,3.132880430269706,1
0.5069354801314241,7.376391137871778,1
1.767131512143717,7.3914412128208,1
8.987602582189805,3.713981109308108,1
8.509783398793116,2.92205620407662,1
2.9263906503136417,2.147705760259811,0
0.24375430715931734,1.9583419793413261,1
0.7752207501332453,1.7233942469865262,1
4.987143223855236,2.1424669912213883,0
3.1661082538268315,2.5498007807425687,0
2.912403527823061,1.8230594484337175,1
3.6647412924720246,4.229302767414437,1
9.302257728558065,3.06361525053571,1
7.292720301665527,4.521077298961533,1
6.204449057819662,7.7395675540015,1
0.7145328519299854,4.753772928362937,1
3.0669722610220287,0.6636370981656974,1
3.1674098751851334,0.4756186596741463,1
9.576133277032163,5.712670134375368,1
6.854105940682782,1.0455252251011462,1
7.994921858139147,5.950365227632777,1
2.3071951303524663,3.5596612432786223,1
8.539351745199813,0.5636075795240467,1
7.7785724784399966,3.2385110541553566,1
7.839029990537959,5.716383846227396,1
7.133930477702222,7.137289102825978,1
2.0096286742640435,2.2386824416333013,1
0.6990242828562809,5.519678134028521,1
7.917972965879642,2.2663571608294477,1
5.9505364358849615,5.685186468166978,1
5.8306344291554515,2.230338379433661,0
9.599625526728142,3.5884795723410923,1
0.97830156482835,5.885453644295488,1
1.8493789249835446,4.11182762060731,1
9.598281952562163,6.150399417638667,1
9.982717540699635,5.374057547294775,1
0.8324564103058907,2.533204740289552,1
7.573275048128084,4.537427666845935,1
3.8204855671076077,6.199337573713673,1
6.537703009506681,0.6281416612859925,1
0.5332135396424431,6.8973082947662165,1
7.055049232753083,5.906079408434648,1
5.004205012413574,4.594473102975285,0
7.757020560933797,3.0129767128822866,1
5.519704217552146,3.0426877325786394,0
3.9679838818413526,1.8828693158050065,1
8.827987912119264,4.098948353738834,1
0.7781390013180989,0.45976863323584016,1
3.365807113035515,5.13316583531769,1
9.01491322738821,0.830698534640085,1
8.66143988627664,4.546990005660877,1
3.2963592771926264,7.506920819870087,1
5.268873513827236,2.7269527097833572,0
8.13281928655602,6.857099674471783,1
1.3716624341532058,5.16265848827861,1
7.854345650543428,0.24727225215152693,1
9.91215115113095,2.8508503030823595,1
7.457290999647116,3.581688994474538,1
5.696431931098793,2.5832889719807604,0
8.63457052999205,0.30033615545401915,1
2.056358851809824,6.001585179697672,1
9.648732067546582,0.9650870321349929,1
5.733624792041601,6.390470189513488,1
0.25645544135285747,5.868734859554863,1
3.698438526755191,7.943773605260786,1
0.9388835142227436,7.701109583281005,1
6.200303612045623,3.886426930721453,1
0.3447644524396598,7.988004079595812,1
4.007067112360416,1.9141613067664833,1
7.4006329276853045,1.6809025881589772,1
9.002118283417905,4.328213591848093,1
5.490026025649803,3.507218679495442,0
6.694406534899516,4.9214169060379245,1
7.093913860907798,6.39159004146568,1
9.870552946226297,6.534283951983307,1
9.756676460688173,6.426174165037659,1
9.682448712582557,3.9059742947829346,1
4.556684839887791,1.0936168166842908,1
3.0069969766696603,4.462919763177191,1
7.001216506224239,1.1603575115535119,1
4.548805076626773,2.6008960990308605,0
8.853638237950195,5.332388197348577,1
6.747070662271767,7.807070212668329,1
0.7918373874710039,4.69253731067809,1
0.16737201601343066,5.066825350194515,1
5.228589413699314,1.5728402877182646,1
1.4289519529577466,5.668457422721052,1
5.259606529071346,7.093202561977506,1
7.962278224033521,7.564383170009447,1
5.542037078303554,5.678325378735043,1
8.260727085114322,0.1069534549234401,1
5.177867898425333,2.6284084305022555,0
4.70240903031368,6.472786100990917,1
6.26930798140339,5.794103560634614,1
7.660354674482981,0.7294546087929881,1
2.4642668442157065,2.014614609616494,0
9.32869882854677,6.092667906390768,1
0.14206160675386936,7.922419128563011,1
3.3129005672530285,7.361112061305756,1
9.119366093735596,5.819797724517345,1
7.62296583187584,3.340842423409555,1
